"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3705","Select City","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Tests > Searchable City","practice/dropdowns/dropdowns.spec.js","",""
"","2407","Scenario: Open Multiple Tabs","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows - Default Value Validation","practice/tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","3402","Simple Modal Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows - Modal Content Validations","practice/modalWindows/modalWindows-validation.spec.js","",""
"","2244","Book Genre Ascending Sort","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Sorting Validation","practice/dataTable/dataTable-sorting.spec.js","",""
"","2740","Default Value of Scenario Read Value","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Default Value Validations","practice/inputFields/inputFields-validation.spec.js","",""
"","5500","Edit Published Successfully","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Edit Validations","practice/dataTable/dataTable-editBook.spec.js","",""
"","2821","Navigation To Specific Page For Shopping Products Table","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Pagination","demo/tables/pagination.spec.js","",""
"","2536","Next Navigation For Departments Table","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Pagination","demo/tables/pagination.spec.js","",""
"","2543","Filter And Search: Shopping Products - Apple Watch","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","3575","Click About Us","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > Internal Links","practice/links/links.spec.js","",""
"","3890","Click Home Button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > Button Links","practice/links/links.spec.js","",""
"","2069","Click Hold Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Button Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","3089","Previous Navigation For Shopping Products Table","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Pagination","demo/tables/pagination.spec.js","",""
"","2703","Default Value of Scenario Clear Field","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Default Value Validations","practice/inputFields/inputFields-validation.spec.js","",""
"","3294","Login Form Reset Button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Reset Validations","practice/forms/forms-reset.spec.js","",""
"","6606","Click Complete Course","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > External Links","practice/links/links.spec.js","",""
"","3494","Select All Write Options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3198","Click Leave","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Cancel Stay Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","3448","Select Cypress","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Checkbox Group","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2716","Default Value of Scenario Type Movie","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Default Value Validations","practice/inputFields/inputFields-validation.spec.js","",""
"","10271","Click All Tabs","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows Tests > Scenario: Multiple Tabs","practice/tabsAndWindows/tabsAndWindows.spec.js","",""
"","2547","Scenario: Disabled / Min-Max Dates","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker - Default Value Validation","practice/datePicker/datePicker-validation.spec.js","",""
"","3280","Click Confirm On Simple Modal","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows Tests > Scenario: Simple Modal","practice/modalWindows/modalWindows.spec.js","",""
"","2510","Search: Shopping Departments - Non-Existing","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","2460","Default Value of Scenario Read-only Input","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Default Value Validations","practice/inputFields/inputFields-validation.spec.js","",""
"","2791","Read-Only Field","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Tests > Scenario Read-Only Input","practice/inputFields/inputFields.spec.js","",""
"","2114","Sort Name Ascending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","3320","Click Confirm","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Confirm Action Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2472","Select Country options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Options Validation","practice/dropdowns/dropdowns-validation.spec.js","",""
"","2497","Click No Content (204)","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > API Links","practice/links/links.spec.js","",""
"","3150","Select Cypress","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Deselect Options","practice/multiSelect/multiSelect.spec.js","",""
"","1698","Scenario: Switch Back to Original Tab","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows - Default Value Validation","practice/tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","2932","Scenario Broken Links: New Tab","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Target Attribute Validations","practice/links/links-validation.spec.js","",""
"","2898","Search Existing Book Name","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Search Validations","practice/dataTable/dataTable-search.spec.js","",""
"","2213","Scenario Disabled","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Default Result Text Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","4280","Search Vue.js, Svelte, And Next.js Then Select","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Search Multi-Select","practice/multiSelect/multiSelect.spec.js","",""
"","2797","Select Read Reports","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2665","Default Value","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Checkbox Group","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3016","Enter Out-Range Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Min-Max Dates","practice/datePicker/datePicker.spec.js","",""
"","1954","Click Anchor Text","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > Text Links","practice/links/links.spec.js","",""
"","1717","Scenario: Missing Locator Modal","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows - Default Value Validation","practice/modalWindows/modalWindows-validation.spec.js","",""
"","2242","Sort Category Ascending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","2746","Scenario Text Links","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Default Result Text Validations","practice/links/links-validation.spec.js","",""
"","2897","Book Name Field","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Add Book Modal Placeholder Validations","practice/dataTable/dataTable-addBook.spec.js","",""
"","2988","Click Delete Account","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Destructive Confirm Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","3316","Click Assert Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Dynamic Datet","practice/datePicker/datePicker.spec.js","",""
"","2824","Select Enterprise","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Scoped Card Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2446","Sort Date Joined Ascending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","2148","Scenario Image Links: Iron Man","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Href Attribute Validations","practice/links/links-validation.spec.js","",""
"","2417","Select Fruit options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Options Validation","practice/dropdowns/dropdowns-validation.spec.js","",""
"","2880","Next Navigation For Shopping Products Table","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Pagination","demo/tables/pagination.spec.js","",""
"","4469","All Interests selected","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Tests > Interests Form","practice/forms/forms-positive.spec.js","",""
"","2265","Scenario Cards","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Default Result Text Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","2021","Double Click Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Button Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","2480","Scenario Scoped Card Controls","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Option Label Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","3063","Blank Account Setup Fields","chromium","2026-09-25","passed","2026-09-25","Account Setup Form Validation","practice/forms/forms-negative.spec.js","",""
"","2361","Assert Content Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Button Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","3521","Password Is Less Than 6 Characters","chromium","2026-09-25","passed","2026-09-25","Account Setup Form Validation","practice/forms/forms-negative.spec.js","",""
"","3921","Search React And Next.js Then Select","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Search Multi-Select","practice/multiSelect/multiSelect.spec.js","",""
"","3638","Select Angular Only","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Custom Checkbox Option","practice/multiSelect/multiSelect.spec.js","",""
"","3133","Focus after pressing Tab","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Tests > Scenario Append Tab","practice/inputFields/inputFields.spec.js","",""
"","2511","Security Alert","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Scoped Dismiss Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2852","Select Heroes","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Tests > Heroes Multi-Select","practice/dropdowns/dropdowns.spec.js","",""
"","2312","Book Name Ascending Sort","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Sorting Validation","practice/dataTable/dataTable-sorting.spec.js","",""
"","2553","Scenario: Select a Single Option","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select - Default Value Validation","practice/multiSelect/multiSelect-validation.spec.js","",""
"","2428","Validate Genre Options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Structure Validation","practice/dataTable/dataTable-structure.spec.js","",""
"","2198","Scenario Image Links: Broken Image","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Href Attribute Validations","practice/links/links-validation.spec.js","",""
"","2347","Book Author Ascending Sort","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Sorting Validation","practice/dataTable/dataTable-sorting.spec.js","",""
"","2646","Book Author Descending Sort","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Sorting Validation","practice/dataTable/dataTable-sorting.spec.js","",""
"","2828","Validate Attribute","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests > Disabled Section","practice/buttons/buttons.spec.js","",""
"","3285","Uncheck Subscribe Newsletter","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Assert Checked State","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3431","Select All Options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3403","Append Text and Press Tab","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Tests > Scenario Append Tab","practice/inputFields/inputFields.spec.js","",""
"","3003","Select Priority","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Tests > Custom Priority","practice/dropdowns/dropdowns.spec.js","",""
"","2314","Scenario External Links: Automation Notes","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Target Attribute Validations","practice/links/links-validation.spec.js","",""
"","3317","Select Svelte Only","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Custom Checkbox Option","practice/multiSelect/multiSelect.spec.js","",""
"","1947","Select Language","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns - Default Value Validation","practice/dropdowns/dropdowns-validation.spec.js","",""
"","3537","Blank Confirm Password","chromium","2026-09-25","passed","2026-09-25","Account Setup Form Validation","practice/forms/forms-negative.spec.js","",""
"","2434","Scoped Dismiss: Security Alert Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Modal Content Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","4165","Add New Book With Blank ISBN","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Add Book Validations","practice/dataTable/dataTable-addBook.spec.js","",""
"","3381","Remove 2 Tags","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Remove Tag","practice/multiSelect/multiSelect.spec.js","",""
"","2772","Only 3 Options Selected","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Multiple Options","practice/multiSelect/multiSelect.spec.js","",""
"","3034","Select Selenium","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Checkbox Group","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3767","Scenario: Click Tab B Focus","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows Tests > Scenario: Dynamic","practice/tabsAndWindows/tabsAndWindows.spec.js","",""
"","3461","Blank Password","chromium","2026-09-25","passed","2026-09-25","Account Setup Form Validation","practice/forms/forms-negative.spec.js","",""
"","3000","Click Cancel","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Destructive Confirm Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2746","Select Pro","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Radio Button Group","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2687","Enter Minimum Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Min-Max Dates","practice/datePicker/datePicker.spec.js","",""
"","2909","Blank Email and Password","chromium","2026-09-25","passed","2026-09-25","Login Form Validation","practice/forms/forms-negative.spec.js","",""
"","2168","Scenario: Custom Checkbox Multi-Select","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select - Default Value Validation","practice/multiSelect/multiSelect-validation.spec.js","",""
"","3481","Add New Book","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Add Book Validations","practice/dataTable/dataTable-addBook.spec.js","",""
"","2753","Default Value of Scenario Append Tab","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Default Value Validations","practice/inputFields/inputFields-validation.spec.js","",""
"","3837","Search Angular Then Select","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Search Multi-Select","practice/multiSelect/multiSelect.spec.js","",""
"","4088","Scenario: Open Tab C","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows Tests > Scenario: Sibling Tabs","practice/tabsAndWindows/tabsAndWindows.spec.js","",""
"","2127","Filter And Search: Shopping Products - Non-Existing","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","2242","Clear: Shopping Products - Sony WH-1000XM5","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","3098","Session Expiring Soon","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Scoped Dismiss Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2083","Scenario External Links: Complete Course","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Href Attribute Validations","practice/links/links-validation.spec.js","",""
"","2265","Sort Category Descending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","2057","Navigate Home Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Default Result Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","5857","Scenario: Open Tab A","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows Tests > Scenario: Sibling Tabs","practice/tabsAndWindows/tabsAndWindows.spec.js","",""
"","2156","Click Empty Href","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > Broken Links","practice/links/links.spec.js","",""
"","3484","Successful Login","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Tests > Login Form","practice/forms/forms-positive.spec.js","",""
"","2626","Select Business","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Radio Button Group","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","5151","Click And Hold for more than 1.5 sec","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests > Click Hold Section","practice/buttons/buttons.spec.js","",""
"","2819","Book Published Ascending Sort","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Sorting Validation","practice/dataTable/dataTable-sorting.spec.js","",""
"","3827","Phone Is Less Than 10 Digits","chromium","2026-09-25","passed","2026-09-25","Personal Details Form Validation","practice/forms/forms-negative.spec.js","",""
"","3128","Blank Email","chromium","2026-09-25","passed","2026-09-25","Login Form Validation","practice/forms/forms-negative.spec.js","",""
"","3059","Right Click Button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests > Right Click Section","practice/buttons/buttons.spec.js","",""
"","6015","Cancel Book Name Update","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Cancel Edit Validation","practice/dataTable/dataTable-editBook.spec.js","",""
"","2907","Click Playwright basics","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows Tests > Scenario: Card Modal","practice/modalWindows/modalWindows.spec.js","",""
"","3389","Check Weekly Digest","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Sibling Located Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3292","Click Outside Of Modal","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Backdrop Click Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2072","Scenario: Sibling Tab Buttons","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows - Default Value Validation","practice/tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","2347","Initial Button Text","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Deselect Options","practice/multiSelect/multiSelect.spec.js","",""
"","4155","Click New Tab","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > Broken Links","practice/links/links.spec.js","",""
"","2341","Disabled Field","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Tests > Scenario Disabled Input","practice/inputFields/inputFields.spec.js","",""
"","4378","Click Fill Again","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Tests > Account Setup Form","practice/forms/forms-positive.spec.js","",""
"","2523","Sort Salary Descending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","3085","Successful Interests Form","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Tests > Interests Form","practice/forms/forms-positive.spec.js","",""
"","2218","Assert Content Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Default Result Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","1858","Scenario: Dynamic ID Modal","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows - Default Value Validation","practice/modalWindows/modalWindows-validation.spec.js","",""
"","3841","Validate New Book Not Created When Cancel Is Clicked","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Unsuccessful Add Book Validations","practice/dataTable/dataTable-addBook.spec.js","",""
"","3082","Blank City","chromium","2026-09-25","passed","2026-09-25","Address Form Validation","practice/forms/forms-negative.spec.js","",""
"","3127","Select Morning","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Date Cards","practice/datePicker/datePicker.spec.js","",""
"","3146","Double Click Button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests > Right Click Section","practice/buttons/buttons.spec.js","",""
"","2992","Select Country","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Tests > Country Dropdown","practice/dropdowns/dropdowns.spec.js","",""
"","2883","Previous Navigation For Departments Table","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Pagination","demo/tables/pagination.spec.js","",""
"","2517","Scoped Dismiss: Security Alert Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Button Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","3378","Select WebdriverIO","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Deselect Options","practice/multiSelect/multiSelect.spec.js","",""
"","2109","Multi-Select Heroes options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Options Validation","practice/dropdowns/dropdowns-validation.spec.js","",""
"","3972","Select React Only","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Custom Checkbox Option","practice/multiSelect/multiSelect.spec.js","",""
"","3986","Mismatched Password And Confirm Password","chromium","2026-09-25","passed","2026-09-25","Account Setup Form Validation","practice/forms/forms-negative.spec.js","",""
"","2417","Scenario Basic Checkbox","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Option Label Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","2425","Close Info Dialog Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Default Result Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2482","Search Non-existing Book","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Unsuccessful Search Validations","practice/dataTable/dataTable-search.spec.js","",""
"","2629","Escape Key Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Modal Content Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2520","Navigate Home Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Button Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","2420","Scenario: Select Multiple Options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select - Default Value Validation","practice/multiSelect/multiSelect-validation.spec.js","",""
"","3979","Uncheck Marketing Emails","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Sibling Located Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","6006","Edit Author Successfully","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Edit Validations","practice/dataTable/dataTable-editBook.spec.js","",""
"","2348","Close Info Dialog Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Modal Content Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2082","Filter: Accessories","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","3631","Select Vue.js Only","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Custom Checkbox Option","practice/multiSelect/multiSelect.spec.js","",""
"","3299","Select Pro","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Scoped Card Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2571","Sort Rating Descending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","3176","Click Pre-select All","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Deselect Options","practice/multiSelect/multiSelect.spec.js","",""
"","2343","Scenario: Calendar Open & Select","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker - Default Value Validation","practice/datePicker/datePicker-validation.spec.js","",""
"","2497","Search: Shopping Products - Apple Watch","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","3186","Click Stay","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Cancel Stay Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","1983","Sort Rating Ascending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","3190","Enter Start Date And End Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Date Range","practice/datePicker/datePicker.spec.js","",""
"","2900","Destructive Confirm Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Modal Content Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2882","Select Delete All","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2188","Scenario Broken Links: Same Tab","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Href Attribute Validations","practice/links/links-validation.spec.js","",""
"","2759","Scenario Image Links: Iron Man","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Target Attribute Validations","practice/links/links-validation.spec.js","",""
